topic_no	topic_zeta	topic_words
276	0.0020348604544309238	['police', 'jurgensen', 'combat', 'creyenna', 'colombaud', 'flic', 'timovie', 'lvt', 'illégale', 'brandshaft']
246	0.0019860973187686196	['andré', 'poupi', 'andré regardait', 'naples', 'demanda andré', 'leçon tir', 'gosses', 'couillon', 'demanda', 'andré demanda']
421	0.0019860973187686196	['terrain', 'manganèse', 'bluff', 'hood', 'diable terrain', 'question terrain', 'camionnette', 'sluefoot', 'porte parapluies', 'tut tut']
123	0.001983132994412248	['pistolet', 'revolver', 'skinner', 'balle', 'carpenter', 'balles', 'calendar', 'baule', '45', 'bronski']
256	0.0019602335887592822	['burrow', 'comité', 'brandshaft', 'bradwell', 'stochastique', 'avocat', 'faculté', 'abolitionnistes', 'procès', 'whitson']
119	0.0019358520209281302	['sugar', 'mattone', 'rizzio', 'pepper', 'froggy', 'mastragos', 'rizzio mattone', 'regarde', 'renner', 'winchester']
426	0.0019114704530969779	['finch', 'caravane', 'inspecteur', 'pont', 'bingham', 'macey', 'demanda finch', 'raccompagner', 'finch yeux', 'finch fit']
179	0.0018353614252471504	['séréna', 'saylor', 'oncle', 'gramps', 'atwood', 'townsend', 'frère suppôt', 'programmeur', 'hobart', 'suppôt']
49	0.0018035690465250708	['heures', 'demain', 'semaine', 'pouvais', 'matin', 'viens', 'heure', 'choses', 'valupeyk', 'apporte traductions']
313	0.0017622167217536942	['vauquer', 'clément', 'sécateur', 'bufo', 'cimetière montparnasse', 'aimais gosse', 'kaputhala', 'ponceuse', 'cimetière', 'lherbier']
399	0.0016632082882509004	['beckett', 'stoner', 'beckett senior', 'senior', 'haymann', 'hamway', 'baroody', 'corporate', 'histoire beckett', 'lherbier']
311	0.0016129629904104107	['bovey', 'relivaux', 'mme graver', 'policier', 'ennuis', 'carte venait', 'police', 'graver', 'chiens', 'service ordre']
35	0.0015767241251537743	['porte', 'escalier', 'marches', 'ascenseur', 'baher', 'ouvrit', 'couloir', 'mur', 'corridor', 'immeuble']
157	0.0015612355303917355	['treuffais', 'gardella', 'baher', 'boltover', 'bledd', 'pennaroya', 'xerox', 'blackie', 'copeau', 'poniachet']
305	0.0015383361247387688	['bégard', 'bonnot', 'rivet', 'gerfaut', 'fameux chèque', 'rupture gabrièle', 'trécesson', 'gabrièle', 'directeur production', 'association malfaiteurs']
271	0.0015139545569076167	['kalle', 'göran', 'saucisson', 'léna', 'plan kalle', 'trésor', 'göran vestberg', 'vestberg', 'mellors', 'supposons']
54	0.0015065437460166885	['professeur', 'école', 'élèves', 'étudiants', 'lycée', 'classe', 'professeurs', 'fredrika', 'année', 'étudiant']
340	0.0014895729890764648	['piggot', 'betts', 'broadwaters', 'alderton', 'manson', 'kenway', 'piggot betts', 'cambriolage', 'mort betts', 'betts piggot']
60	0.0014075353125138955	['verre', 'verres', 'boire', 'pudding', 'mme cipolla', 'cipolla', 'tasse', 'thé', 'grindley', 'irène']
48	0.00140605315033571	['chats', 'cathau', 'cabusse', 'animal', 'lorque', 'yeux', 'gahl', 'catlin', 'gold', 'torpille']
362	0.0013647008255643332	['cordobân', 'sandwich jambon', 'lingard', 'gérald', 'shérif', 'gotobed', 'jambon', 'mercredi 27', 'vois mensonge', 'gedge']
353	0.0013647008255643332	['quade', 'editions', 'editions cauldron', 'cauldron', 'boland', 'knudsen', 'docteur boland', 'snow', 'numéro', 'chantier']
292	0.0013647008255643332	['verlac', 'mugnier', 'avocat général', 'léoni', 'jurés', 'wotan', 'exbrayat', 'paolucci', 'avocat', 'zôl']
370	0.0013403192577331811	['caria', 'voix caria', 'âme midinette', 'chérie', 'venatici', 'caria voix', 'véritable assassin', 'automaster central', 'détournées', 'parfaitement courant']
258	0.0013144555277238435	['sandwich', 'verdhuren', 'michèle', 'raybaud', 'wexford', 'crapule', 'mantoff', 'laviolette', 'ennemie numéro', 'novacek']
253	0.0013144555277238435	['baumann', 'shaughnessy', 'robilliard', 'bâte', 'inspecteur byram', 'présidente', 'rencontrer', 'byram', 'wexford', 'cares']
68	0.0013129733655456578	['michaël', 'bogie', 'nouvelle orléans', 'orléans', 'bungalow', 'femme', 'casbah', 'pourtant', 'accident', 'porte']
348	0.0012900739598926915	['quince', 'téléphone', 'pengo', 'eggers', 'dr', 'dr téléphoné', 'téléphones publics', 'prévenons', 'zander', 'affaire pohl']
177	0.001288591797714506	['choulon', 'hülle', 'méry', 'voix', 'mulé', 'grosse bête', 'brockmeier', 'briancourt', 'parut', 'sûr']
115	0.0012871096355363204	['bascus', 'madu', 'bailea', 'flic', 'police', 'vagabond', 'mellors', 'haymann', 'policier', 'cruiser']
418	0.0012656923920615394	['turcotte', 'lescadre', 'commodités', 'sernine', 'skiath', 'sieur eugène', 'fraya chemin', 'inspecteur suivit', 'reprit bernold', 'port']
122	0.0011881012020335266	['jambon', 'angèle', 'pain', 'raphaël', 'légumes', 'affaire rèche', 'buizeness', 'steack poivre', 'mimizan', 'frites']
89	0.0011881012020335266	['miloz', 'ambassadeur', 'pepperdine', 'rembrandt', 'voix', 'caria', 'sourire', 'desprès', 'jansen', 'demanda']
290	0.0011408202285494078	['eléna', 'estafette', 'delman', 'âge', 'apercevras', 'mélina', 'manosque', 'oncle écrit', 'drôlement raison', 'machinos']
275	0.0011408202285494078	['veau petits', 'veau petits pois', 'kirsch', 'procacci', 'café', 'arrachais', 'mme procacci', 'tss', 'retire doucement', 'flacon kirsch']
361	0.001116438660718256	['diaspad', 'ratz', 'bugul', 'lherbier', 'gaohn', 'pistolet', 'verrière', 'gage ratz', 'questions poser questions', 'scrutateur']
383	0.001116438660718256	['mourier', 'beckett', 'hamway', 'lauderdale', 'lenormand', 'flics lauderdale', 'tueur dépeceur', 'wexford', 'dépeceur', 'puissance infinie']
263	0.001066193362877766	['piscine', 'geddes', 'beach', 'eau', 'eivor', 'edmonds', 'sosso', 'ruiner santé', 'göran', 'fantin']
29	0.0010602647141650236	['michèle', 'braden', 'usine', 'armstead', 'caporal', 'technic', 'fuentès', 'trader', 'makaire bleu', 'makaire']
356	0.0010418117950466142	['daily', 'welby', 'monkey', 'justiciers', 'daily mégaphone', 'mégaphone', 'thory', 'presse', 'conditionnel', 'journalistes']
134	0.0010144659028590906	['torrez', 'paquelin', 'lanquetot', 'steinhardt', 'mme aubertet', 'felden', 'commissaire', 'teal', 'quertier', 'voiture']
159	0.0009900843350279388	['englemont', 'gisèle', 'table orientation', 'chambre', 'garage face', 'avenue', 'kirschner', 'cartaud', 'baden', 'valise']
320	0.0009671849293749723	['courcy', 'numéro', 'numéro numéro', 'haymann', 'os', 'jaguar', 'voies', 'drancy', 'fabricants', 'parallèle gauche']
344	0.0009671849293749723	['fêlure', 'coup foudre', 'gimlet', 'foudre', 'larbins', 'décidé coopérer', 'grandes mains chaudes', 'cheville', 'nabote', 'lupin']
155	0.000915457469356297	['ewell', 'gribben', 'ryker', 'sirany', 'groberg', 'vialles', 'mme groberg', 'greenford', 'framley', 'brandshaft']
101	0.0009139753071781115	['porte', 'escalier', 'chambre', 'ouvrit', 'murdoch', 'skidmore', 'étage', 'aimée', 'femme', 'cuisine']
324	0.0008925580637033305	['carrier', 'selmer', 'tomek', 'os seiche', 'fender', 'seiche', 'jonis', 'orchestre', 'weller', 'rossinante']
93	0.0008910759015251452	['regarda', 'fit', 'campement', 'ciré', 'répondit', 'chandail', 'pistolet', 'demanda', 'fileni', 'poncho']
0	0.0008766248202878302	['pouvais', 'sentais', 'savais', 'mère', 'porte', 'temps', 'chose', 'voyais', 'père', 'corps']
405	0.0008681764958721784	['wexford', 'ceresola', 'burden', 'rushworth', 'nollet', 'blindé', 'copeau', 'dover', 'rails', 'street']
287	0.0008179311980316887	['phœnix', 'geeking', 'calder', 'éditions phœnix', 'laouedj', 'tests', 'entrepreneurs', 'secrétaire présidente', 'directeur adjoint', 'éditions']
293	0.0008179311980316887	['léonard', 'cass', 'beyle', 'voiture', 'lilienborn', 'yamanote', 'colle', 'chambers', 'chef chef', 'xiv']
264	0.0008179311980316887	['fantômes', 'fantôme', 'kalle', 'seyroles', 'airelles', 'cléo', 'léna', 'bérénice', 'vangeli', 'délia']
391	0.0007935496302005366	['crumbs', 'bross', 'signore gambini', 'gambini', 'chocolaté', 'puppy', 'signore', 'chocolaté mulligan', 'décorateur', 'mulligan']
234	0.0007676859001911989	['natchez', 'pr hyssop', 'hyssop', 'edmonds', 'boire', 'bouteille', 'garrison', 'pr', 'penthotal', 'verre']
280	0.0007433043323600469	['cow', 'fayolle', 'vache', 'porc', 'cuirassier', 'pacotte', 'isel', 'moss', 'gogleth', 'dis']
129	0.0007418221701818615	['shakespeare', 'carnivore', 'nicodème', 'limaces', 'frédi', 'macbeth', 'crâne shakespeare', 'sentier', 'représentation', 'tubulure']
161	0.0007418221701818615	['bateau', 'gee', 'twain', 'eau', 'shrimp', 'cabine', 'barque', 'quai', 'périclès', 'prisko']
154	0.0007418221701818615	['môle', 'chef informations', 'ïî', 'warum', 'mongolo', 'flugman', 'mlle dupré', 'tatav', 'valleroy', 'klyd']
128	0.0007418221701818615	['valérie', 'granget', 'archiduc', 'cécile', 'sernine', 'françois', 'cyllirie', 'michèle', 'pierrou', 'thérèse']
364	0.0007189227645288948	['beegan', 'vidame', 'showbiz', 'chauffard', 'hissune', 'tué beegan', 'bullourde', 'impasse bullourde', 'poèmes', 'deeds']
182	0.0007174406023507092	['cio', 'mme albici', 'mlle siltanen', 'albici', 'allez', 'siltanen', 'caria', 'stepford', 'saw', 'etje']
259	0.0006686774666884052	['maestro', 'goussault', 'palachek', 'manenkov', 'goulade', 'hervé', 'trentin', 'mugnier', 'pâtissier', 'dancourt']
315	0.000644295898857253	['quade', 'jumeaux', 'frère sœur', 'thayer', 'frère', 'gémellité', 'sœur', 'quade père', 'enquêtes génétiques', 'rouquines']
317	0.000644295898857253	['fintan', 'meroë', 'cready', 'maillot', 'haie', 'gâteux', 'fossette', 'fleuve', 'maillot mort', 'dents']
170	0.0006428137366790675	['gerfaut', 'drakhane', 'koreh', 'jahol', 'méry', 'flaming', 'fumette', 'darche', 'branche', 'douairière']
87	0.000639849412322696	['beeding', 'répondit', 'sûre', 'répliqua', 'robe', 'femme', 'mère', 'kellogg', 'dîner', 'hôtesse']
22	0.000623545628362655	['mère', 'père', 'parents', 'dis', 'veux', 'enfants', 'besoin', 'faucon', 'choses', 'ans']
379	0.0006199143310261009	['starling', 'gard', 'professeur dessin', 'artiste', 'exposition', 'rente versée', 'merveilleuse femmes', 'loupe', 'imperméable marron', 'mène']
401	0.0006199143310261009	['feldman', 'ans signifiait', 'papier absorbant', 'faut constituer', 'capitaine port', 'répond', 'constituer dossier', 'bonblanc', 'régnerait', 'petits jeunes']
133	0.0006169500066697299	['route', 'kilomètres', 'arbres', 'autoroute', 'voiture', 'chauffeur', 'récifs', 'ennian', 'paysage', 'pont']
88	0.0006154678444915442	['guitare', 'musique', 'madé', 'piano', 'danse', 'jarisme', 'musiciens', 'orchestre', 'salieri', 'watch']
193	0.0005940506010167633	['hansel', 'mongolo', 'brouet', 'castelard', 'valérie', 'brossier', 'gamin', 'javelin', 'hansel brouet', 'cécile']
286	0.0005696690331856112	['nilssen', 'moustier', 'michèle', 'villojane', 'belfand', 'garron', 'gingivite', 'andré', 'cuzco', 'ambassade']
327	0.0005696690331856112	['massom', 'ulm', 'ferrières', 'glucken', 'costermann', 'higenroth', 'révérend dinsmore', 'jov', 'chabrand', 'obscurantisme']
312	0.0005696690331856112	['pecola', 'standish', 'creevy', 'genoa', 'bébés', 'finch', 'trappe descendit', 'endroit habiter', 'mercière', 'orlo']
331	0.0005696690331856112	['jago', 'thackeray', 'cribb', 'orlo', 'suchman', 'radstock', 'chanfond', 'remettent', 'commanditaire', 'cabriolet']
407	0.000545287465354459	['keif', 'disquette', 'norsworthy', 'rire', 'bigeard', 'monkey', 'végète', 'aimline', 'foule retourne', 'weller']
423	0.000545287465354459	['maigret', 'saltram', 'saltram lodge', 'fenn', 'lodge', 'burden', 'lapointe', 'incendiaire', 'demande écoute', 'entrée musée']
403	0.000545287465354459	['soldat', 'stéphan', 'armée', 'step', 'insigne', 'lieutenant', 'voir note', 'flamme réchaud', 'tire bouffée', 'démissionnez']
413	0.000545287465354459	['glair', 'toledo', 'tileman', 'hemming', 'dr tileman', 'michèle', 'lapointe', 'michèle veux', 'vieilles dames', 'frères mémoire']
50	0.0005423231409980881	['radley', 'matthews', 'mère', 'raventhorpe', 'fit', 'bowland', 'ravensdale', 'garçons', 'oddie', 'vacances']
244	0.0005194237353451216	['thackeray', 'strychnine', 'boulettes', 'glacière', 'bardot', 'cru allait frapper', 'parenthèse', 'chasse eau', 'lavigie', 'cadeau']
301	0.0004950421675139694	['émile', 'viard', 'tozzi', 'tchad', 'rouvre', 'stratton', 'missouri', 'mme rouvre', 'liverion', 'restez responsable']
297	0.0004950421675139694	['gauchet', 'sern', 'dangeolet', 'bureau', 'provincial', 'bauchet', 'sernine', 'souffries', 'documents', 'sern gauchet']
166	0.0004935600053357838	['butron', 'kœlman', 'quipuzcoa', 'ventrée', 'père', 'lycée', 'brossier', 'comptable', 'quille', 'commissaire boulle']
2	0.0004896322755635896	['dis', 'pouvais', 'chose', 'savais', 'yeux', 'mère', 'voulais', 'tête', 'envie', 'voir']
398	0.0004706605996828173	['cready', 'alley', 'skinner', 'nabab', 'tigre', 'mcgowan', 'braunen corp', 'braunen', 'œuvres charité', 'corp']
390	0.0004706605996828173	['posador', 'arquebuse', 'bejardy', 'baisée', 'appelait geneviève', 'habité quartier', 'quartier', 'dû retenir', 'geneviève', 'couture']
387	0.0004706605996828173	['léoni', 'tardiveau', 'aubertet', 'mugnier', 'boucheseiche', 'gourel', 'rageblanc', 'cuttoli', 'crémière', 'fajon']
268	0.00042041530184232765	['viaduc', 'valjean', 'gare', 'périphérique', 'quartier', 'gerfaut', 'rue', 'sarazat', 'circulation', 'jov']
339	0.00039603373401117547	['hot springs', 'snow', 'springs', 'magasin souvenirs', 'mme snow', 'hot', 'patronne', 'rochebrune', 'tulley', 'dennison']
367	0.00039603373401117547	['modèles', 'retoucheuse', 'moyen toucher', 'oddie', 'lariboisière', 'japonais', 'keraij', 'tivali', '30', 'jérémiah']
375	0.00039603373401117547	['créativité', 'contrariété', 'vorst', 'dessin', 'hot dogs', 'dogs', 'peintre', 'faux soldats', 'ravot', 'regain']
373	0.00039603373401117547	['carthy', 'voyagiste', 'bébé', 'mme carthy', 'gaël', 'fatiguée', 'satin bleu', 'embrassais', 'manson', 'bébés']
39	0.0003125138952704198	['président', 'rossinante', 'ministre', 'darnish', 'hulvey', 'gouverneur', 'présidente', 'politique', 'packer', 'busheïn']
408	0.00029702530050838166	['mugnier', 'siboni', 'amérique', 'loin amérique', 'léoni porte', 'fouille dossier', 'amérique loin', 'socialos', 'picabia', 'pieds trottoir']
212	0.00029554313833019615	['français', 'langue', 'latin', 'participe', 'chanteloup', 'graffigny', 'grec', 'gabrièle', 'verbes', 'moros']
200	0.00029554313833019615	['pilon', 'scellés', 'labatti', 'banque', 'quimby', 'mourier', 'banques', 'slater', 'percepteur', 'chèque']
207	0.00029554313833019615	['leaper', 'vêtements', 'irv', 'leviticus leaper', 'leviticus', 'tenue', 'chemise', 'ganimard', 'canot', 'cravate']
309	0.0002467800026678919	['patillot', 'bylol', 'haas', 'brevets', 'tidal', 'laney', 'nymphettes', 'western', 'corporation', 'tarte citron']
329	0.0002467800026678919	['datsun', '1995', 'pain maïs', 'marocain', 'docteur stahlmann', 'stahlmann', 'permissif', 'nebbi', 'table couche', 'couche']
326	0.0002467800026678919	['avion', 'pilote', 'orloff', 'selmer', 'singapour', 'nielsen', 'appareil', 'whitewell', 'dearborne', 'piste']
51	0.00024233351613333525	['andré', 'edmée', 'méry', 'andrek', 'félicien', 'gosses', 'gosse', 'andré regarda', 'demanda andré', 'couillon']
381	0.00022239843483673992	['michaelson', 'jenkins', 'lefleur', 'nims', 'nims nims', 'affaires scientifiques', 'garrison', 'chef équipe', 'diplôme', 'services sociaux']
406	0.00022239843483673992	['hennegan', 'yudel', 'dîner', 'touristes moyens', 'maxicorp', 'gomina', 'prit assiette', 'cuisine', 'bemie', 'œilleton']
402	0.00022239843483673992	['brubaker', 'michèle', 'dors', 'raser jambes', 'descends', 'heineken', 'daumier', 'air coup', 'raser', 'godillots']
137	0.0002209162726585544	['garçon', 'regard', 'soudain', 'norwood', 'parles', 'femme', 'vraiment', 'rentrer', 'jalouses', 'vivre père']
90	0.0002179519483021834	['yudel', 'ptorn', 'crack', 'bross', 'weizmann', 'rooney', 'chapeau pardessus', 'aamma', 'allez', 'sadève']
197	0.00019653470482740233	['valleroy', 'talhael', 'twern', 'klyd', 'zeor', 'nashmar', 'andle', 'talolahti', 'sihtric', 'helvin']
238	0.00019653470482740233	['poupée', 'poupées', 'mauffat', 'greublis', 'libellule', 'jouets', 'alêne', 'titou', 'poupée poupée', 'gosses']
303	0.00017215313699625015	['lupin', 'lanyon', 'sarazat', 'lampe', 'chef informations', 'électricien', 'lightyears', 'téléviseurs', 'sébastien', 'mauser']
107	0.00016918881263987924	['musiciens', 'baroda', 'musique', 'houwa', 'velasquo', 'chef piste', 'tables', 'sanguinetto', 'orchestre', 'harid']
250	0.00014777156916509807	['candidats', 'équipe bleue', 'équipe', 'dargel', 'fiches', 'manganèse', 'garett', 'murgatroyd', 'tourna', 'tests']
-1	0.00012783648786846014	['temps', 'yeux', 'tête', 'femme', 'chose', 'voix', 'porte', 'fit', 'air', 'voir']
277	9.75262713246083e-05	['émilie', 'photo', 'photos', 'skinner', 'oncle', 'plankaert', 'bayview', 'quince quince', 'pain epice', 'epice']
283	9.75262713246083e-05	['avé', 'miramar', 'consul', 'dessert', 'marmite soupe', 'chocolat', 'soupe', 'tipi', 'casserole', 'fête']
371	7.314470349345634e-05	['murieta', 'beyle', 'soûlas', 'cabinet affaires', 'kgb', 'sigueiras', 'carenheim', 'abbé', 'kgb envoyé', 'yeishi']
354	7.314470349345634e-05	['bocager', 'sel', 'garçons', 'noms garçons', 'dépôt armes', 'copeau', 'ombres', 'faut attaquer', 'oiseaux', 'briancourt']
262	2.2899405652966566e-05	['leguennec', 'vandoosler', 'beautés', 'jov', 'enfer', 'créateur', 'sexe', 'hervé', 'tripatouiller', 'bretelle fusil']
74	1.845291911840982e-05	['freetime', 'gwener', 'ostrogot', 'pouvais', 'madère', 'aperth', 'savais', 'exéquateur', 'regardé', 'murillo']
355	-1.4821621781855102e-06	['cantor', 'adichka', 'divisionnaire', 'divisionnaire coudrier', 'bénédicte', 'musique', 'coudrier', 'crapauds', 'colique', 'cornets']
338	-1.4821621781855102e-06	['montreux', 'colleys', 'géronimo', 'voiture', 'androïde', 'montana', 'camion', 'route', 'mettre automatique', 'triss']
350	-1.4821621781855102e-06	['goudes', 'fonfrin', 'strasbourg', 'lanyon', 'escobille', 'damm', 'ombre image', 'têtes moineau', 'marché noir', 'lherbier']
346	-1.4821621781855102e-06	['garnel', 'pradon', 'lle deroze', 'tache', 'moniteurs', 'deroze', 'profitendieu', 'proposition', 'lle', 'piove']
351	-1.4821621781855102e-06	['kernik', 'œuf bleu', 'villageois', 'hipprone', 'bufo', 'œuf', 'corson', 'âalkâ kâa', 'kâ âalkâ', 'âalkâ']
174	-2.9643243563710203e-06	['avion', 'aéroport', 'passeport', 'danois', 'sern', 'chacal', 'hôtesse', 'valise', 'kowalski', 'signor']
411	-2.5863730009337586e-05	['shaquille', 'poisons', 'phébé', 'aggloméréville', 'soupe', 'anédrine', 'laney', 'bix', 'prescrivent', 'bix phébé']
372	-2.5863730009337586e-05	['murdoch', 'garros', 'frédéric', 'muntz', 'citibank', 'flox', 'annonceurs', 'nicaud', 'oubliez compte', 'smithtown']
323	-7.610902784982725e-05	['horner', 'brigadier', 'bureau', 'coffre', 'taël', 'grégoire', 'ronsac', 'newcastle', 'lumière suppose', 'commissaire jessling']
171	-7.610902784982725e-05	['brouet', 'castelard', 'faradi', 'panthère', 'château', 'gamin', 'roquois', 'valérie', 'dauffrat', 'épaule']
319	-7.610902784982725e-05	['voiture', 'vieille sheckley', 'sheckley', 'hôpital', 'brumath', 'moorcock', 'tryon', 'renée', 'voitures', 'cambridge']
103	-7.907335220619805e-05	['bataillon', 'pc', 'viets', 'légionnaires', 'bigeard', 'artillerie', 'lieutenant', 'langlais', 'assaut', 'officiers']
257	-0.00010049059568097943	['lainie', 'spalding', 'atchinson', 'lainie yeux', 'hilliker', 'mariage', 'mère', 'lainie regardait', 'glaciale', 'radley']
414	-0.00010049059568097943	['valleroy', 'zeor', 'médiateur', 'klyd', 'denrau', 'donneur', 'léopoldine', 'latéraux', 'gallaugher', 'kriebel']
422	-0.00010049059568097943	['profitendieu', 'massé', 'molinier', 'tombait malade', 'joëlle', 'billots', 'mme cochart', 'cochart', 'hulotte', 'suggère']
424	-0.00010049059568097943	['saucisse', 'bricoleur', 'mulé', 'faucon glace', 'duralumin', 'chaussons course', 'fit mulé', 'nuage', 'troupeau', 'bronco']
404	-0.00010049059568097943	['bradmer', 'sable', 'plage', 'aventurent', 'vagues', 'capitaine bradmer', 'barils', 'nuits', 'habits', 'coprah']
360	-0.00010049059568097943	['harker', 'bleu limpide', 'patchett', 'limpide', 'mendiant', 'sutter', 'step', 'harker voix', 'aigle', 'galactique']
226	-0.00012635432569031713	['bruder', 'pensionnat', 'agrippale', 'enfance', 'cécile bruder', 'goulade', 'métro', 'rue', 'vieille', 'poules oies']
145	-0.00012783648786850264	['fédor', 'plani', 'objet', 'flocon', 'pettigrew', 'demander', 'poissons', 'mme wilkins', 'envie', 'œil moscou']
